MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,...33
6,13,4,MQ,N272NN,3301,11298,DFW,"Dallas/Fort Worth, TX",10781,BTR,"Baton Rouge, LA",2215,2214,0,0,2200-2259,2337,2329,0,2300-2359,0,,82,75,383,2,,,,,,
6,9,7,G4,322NV,2254,14761,SFB,"Sanford, FL",14524,RIC,"Richmond, VA",1901,2116,135,1,1900-1959,2053,2314,141,2000-2059,0,,112,118,643,3,0,0,6,0,135,
6,4,2,WN,N8604K,1913,13232,MDW,"Chicago, IL",13871,OMA,"Omaha, NE",1910,1913,3,0,1900-1959,2035,2029,0,2000-2059,0,,85,76,423,2,,,,,,
6,5,3,9E,N8974C,5343,11203,CWA,"Mosinee, WI",13487,MSP,"Minneapolis, MN",1550,1544,0,0,1500-1559,1702,1639,0,1700-1759,0,,72,55,175,1,,,,,,
6,24,1,AS,N361VA,1674,14747,SEA,"Seattle, WA",11292,DEN,"Denver, CO",1150,1147,0,0,1100-1159,1535,1521,0,1500-1559,0,,165,154,1024,5,,,,,,
6,12,3,AA,N940NN,2035,14107,PHX,"Phoenix, AZ",14908,SNA,"Santa Ana, CA",1333,1328,0,0,1300-1359,1450,1444,0,1400-1459,0,,77,76,338,2,,,,,,
6,24,1,B6,N834JB,675,12478,JFK,"New York, NY",13495,MSY,"New Orleans, LA",0649,0641,0,0,0600-0659,0855,0837,0,0800-0859,0,,186,176,1182,5,,,,,,
6,19,3,9E,N133EV,3323,13367,MLI,"Moline, IL",10397,ATL,"Atlanta, GA",1810,1952,102,1,1800-1859,2114,2245,91,2100-2159,0,,124,113,633,3,0,0,0,0,91,
6,30,7,WN,N785SW,2759,12278,ICT,"Wichita, KS",15016,STL,"St. Louis, MO",1735,1808,33,1,1700-1759,1850,1920,30,1800-1859,0,,75,72,392,2,0,0,0,0,30,
6,12,3,OO,N794SK,5609,12266,IAH,"Houston, TX",10140,ABQ,"Albuquerque, NM",1205,1201,0,0,1200-1259,1313,1307,0,1300-1359,0,,128,126,744,3,,,,,,
6,7,5,EV,N12564,4077,12992,LIT,"Little Rock, AR",12266,IAH,"Houston, TX",1200,1212,12,0,1200-1259,1331,1342,11,1300-1359,0,,91,90,374,2,,,,,,
6,10,1,MQ,N856AE,3963,11298,DFW,"Dallas/Fort Worth, TX",12206,HRL,"Harlingen/San Benito, TX",0854,0848,0,0,0800-0859,1032,1032,0,1000-1059,0,,98,104,461,2,,,,,,
6,21,5,AA,N935AN,2604,10849,BZN,"Bozeman, MT",11298,DFW,"Dallas/Fort Worth, TX",1152,1143,0,0,1100-1159,1552,1556,4,1500-1559,0,,180,193,1163,5,,,,,,
6,14,5,DL,N861DN,345,14635,RSW,"Fort Myers, FL",10397,ATL,"Atlanta, GA",0705,0659,0,0,0700-0759,0851,0838,0,0800-0859,0,,106,99,515,3,,,,,,
6,6,4,YV,N244LR,5883,14730,SDF,"Louisville, KY",11298,DFW,"Dallas/Fort Worth, TX",2014,2008,0,0,2000-2059,2127,2137,10,2100-2159,0,,133,149,733,3,,,,,,
6,24,1,WN,N768SW,359,14057,PDX,"Portland, OR",13796,OAK,"Oakland, CA",0525,0522,0,0,0001-0559,0710,0658,0,0700-0759,0,,105,96,543,3,,,,,,
6,15,6,OO,N8968E,7369,14150,PLN,"Pellston, MI",11433,DTW,"Detroit, MI",0625,0616,0,0,0600-0659,0731,0720,0,0700-0759,0,,66,64,243,1,,,,,,
6,12,3,WN,N728SW,639,10397,ATL,"Atlanta, GA",14100,PHL,"Philadelphia, PA",1825,1834,9,0,1800-1859,2035,2024,0,2000-2059,0,,130,110,666,3,,,,,,
6,6,4,WN,N927WN,494,15304,TPA,"Tampa, FL",13495,MSY,"New Orleans, LA",0710,0704,0,0,0700-0759,0750,0744,0,0700-0759,0,,100,100,488,2,,,,,,
7,3,3,YX,N105HQ,4449,12339,IND,"Indianapolis, IN",14100,PHL,"Philadelphia, PA",1043,1039,0,0,1000-1059,1231,1235,4,1200-1259,0,,108,116,588,3,,,,,,
7,1,1,HA,N493HA,378,12173,HNL,"Honolulu, HI",12758,KOA,"Kona, HI",1600,1606,6,0,1600-1659,1649,1700,11,1600-1659,0,,49,54,163,1,,,,,,
7,30,2,B6,N585JB,495,12197,HPN,"White Plains, NY",13204,MCO,"Orlando, FL",1439,1435,0,0,1400-1459,1725,1715,0,1700-1759,0,,166,160,972,4,,,,,,
7,7,7,DL,N546US,1004,12892,LAX,"Los Angeles, CA",13487,MSP,"Minneapolis, MN",0730,0726,0,0,0700-0759,1256,1235,0,1200-1259,0,,206,189,1535,7,,,,,,
7,4,4,AA,N877NN,1213,13930,ORD,"Chicago, IL",14747,SEA,"Seattle, WA",1150,1148,0,0,1100-1159,1422,1358,0,1400-1459,0,,272,250,1721,7,,,,,,
7,14,7,OO,N927SW,5616,10800,BUR,"Burbank, CA",14771,SFO,"San Francisco, CA",2025,2012,0,0,2000-2059,2155,2132,0,2100-2159,0,,90,80,326,2,,,,,,
7,16,2,9E,N840AY,5443,10821,BWI,"Baltimore, MD",12478,JFK,"New York, NY",1240,1236,0,0,1200-1259,1359,1344,0,1300-1359,0,,79,68,184,1,,,,,,
7,4,4,YV,N954LR,5952,10599,BHM,"Birmingham, AL",11298,DFW,"Dallas/Fort Worth, TX",0930,0921,0,0,0900-0959,1130,1124,0,1100-1159,0,,120,123,597,3,,,,,,
7,19,5,9E,N302PQ,5048,11433,DTW,"Detroit, MI",10785,BTV,"Burlington, VT",2044,0031,227,1,2000-2059,2230,0208,218,2200-2259,0,,106,97,537,3,130,0,0,0,88,
7,10,3,WN,N262WN,1841,10721,BOS,"Boston, MA",10821,BWI,"Baltimore, MD",2100,2059,0,0,2100-2159,2235,2213,0,2200-2259,0,,95,74,369,2,,,,,,
7,20,6,OO,N771SK,3072,13930,ORD,"Chicago, IL",14633,RST,"Rochester, MN",2045,2139,54,1,2000-2059,2202,2247,45,2200-2259,0,,77,68,268,2,0,0,0,0,45,
7,3,3,YV,N953LR,5936,11298,DFW,"Dallas/Fort Worth, TX",12217,HSV,"Huntsville, AL",1834,1904,30,1,1800-1859,2021,2052,31,2000-2059,0,,107,108,603,3,0,0,1,0,30,
7,19,5,UA,N75410,480,12266,IAH,"Houston, TX",11697,FLL,"Fort Lauderdale, FL",1835,1832,0,0,1800-1859,2208,2155,0,2200-2259,0,,153,143,966,4,,,,,,
7,16,2,AA,N166NN,2314,11298,DFW,"Dallas/Fort Worth, TX",13204,MCO,"Orlando, FL",1253,1253,0,0,1200-1259,1638,1651,13,1600-1659,0,,165,178,985,4,,,,,,
7,14,7,WN,N411WN,5158,11259,DAL,"Dallas, TX",11433,DTW,"Detroit, MI",1115,1116,1,0,1100-1159,1450,1435,0,1400-1459,0,,155,139,981,4,,,,,,
7,17,3,B6,N947JB,333,10721,BOS,"Boston, MA",14771,SFO,"San Francisco, CA",2138,2331,113,1,2100-2159,0110,0233,83,0001-0559,0,,392,362,2704,11,18,0,0,0,65,
7,31,3,WN,N929WN,2198,10821,BWI,"Baltimore, MD",10423,AUS,"Austin, TX",0820,0816,0,0,0800-0859,1050,1028,0,1000-1059,0,,210,192,1342,6,,,,,,
7,24,3,WN,N731SA,642,12191,HOU,"Houston, TX",15304,TPA,"Tampa, FL",0955,0953,0,0,0900-0959,1305,1253,0,1300-1359,0,,130,120,781,4,,,,,,
7,4,4,WN,N7715E,1195,12889,LAS,"Las Vegas, NV",13796,OAK,"Oakland, CA",1120,1127,7,0,1100-1159,1250,1256,6,1200-1259,0,,90,89,407,2,,,,,,
7,24,3,AA,N967NN,1121,13930,ORD,"Chicago, IL",13204,MCO,"Orlando, FL",0920,0914,0,0,0900-0959,1303,1505,,1300-1359,0,,163,,1005,5,,,,,,
7,24,3,B6,N274JB,1338,12478,JFK,"New York, NY",13541,MVY,"Martha's Vineyard, MA",0812,0804,0,0,0800-0859,0925,0910,0,0900-0959,0,,73,66,173,1,,,,,,
7,17,3,AA,N139AN,2538,11298,DFW,"Dallas/Fort Worth, TX",13204,MCO,"Orlando, FL",0913,0906,0,0,0900-0959,1303,1234,0,1300-1359,0,,170,148,985,4,,,,,,
7,30,2,WN,N706SW,991,12191,HOU,"Houston, TX",12339,IND,"Indianapolis, IN",0815,0814,0,0,0800-0859,1135,1132,0,1100-1159,0,,140,138,861,4,,,,,,
7,23,2,OO,N692CA,3534,10620,BIL,"Billings, MT",13487,MSP,"Minneapolis, MN",1120,1113,0,0,1100-1159,1426,1416,0,1400-1459,0,,126,123,748,3,,,,,,
7,12,5,MQ,N820AE,3316,10155,ACT,"Waco, TX",11298,DFW,"Dallas/Fort Worth, TX",0510,0502,0,0,0001-0559,0604,0544,0,0600-0659,0,,54,42,89,1,,,,,,
7,8,1,WN,N250WN,2514,11292,DEN,"Denver, CO",10693,BNA,"Nashville, TN",1230,1226,0,0,1200-1259,1605,1544,0,1600-1659,0,,155,138,1014,5,,,,,,
7,30,2,AA,N181UW,327,14771,SFO,"San Francisco, CA",14100,PHL,"Philadelphia, PA",2050,2040,0,0,2000-2059,0520,0442,0,0001-0559,0,,330,302,2521,11,,,,,,
7,8,1,AS,N553AS,372,14057,PDX,"Portland, OR",10821,BWI,"Baltimore, MD",0805,0756,0,0,0800-0859,1610,1555,0,1600-1659,0,,305,299,2358,10,,,,,,
7,16,2,AS,N526VA,1974,14771,SFO,"San Francisco, CA",14679,SAN,"San Diego, CA",1830,1838,8,0,1800-1859,2010,2008,0,2000-2059,0,,100,90,447,2,,,,,,
7,23,2,DL,N360NW,1243,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",0935,0930,0,0,0900-0959,1246,1238,0,1200-1259,0,,131,128,731,3,,,,,,
7,24,3,DL,N367NW,578,14492,RDU,"Raleigh/Durham, NC",11433,DTW,"Detroit, MI",0600,0558,0,0,0600-0659,0749,0733,0,0700-0759,0,,109,95,501,3,,,,,,
7,8,1,DL,N838MH,1085,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",0959,1214,135,1,0900-0959,1310,1505,115,1300-1359,0,,371,351,2475,10,78,0,0,0,37,
7,22,1,OO,N876AS,5813,11292,DEN,"Denver, CO",13476,MRY,"Monterey, CA",1900,1922,22,1,1900-1959,2056,2055,0,2000-2059,0,,176,153,959,4,,,,,,
7,4,4,WN,N488WN,1568,13204,MCO,"Orlando, FL",11066,CMH,"Columbus, OH",1600,1554,0,0,1600-1659,1815,1802,0,1800-1859,0,,135,128,802,4,,,,,,
7,7,7,NK,N614NK,959,10529,BDL,"Hartford, CT",13204,MCO,"Orlando, FL",1907,,,,1900-1959,2157,,,2100-2159,1,C,170,,1050,5,,,,,,
7,19,5,MQ,N278NN,4128,12451,JAX,"Jacksonville, FL",13930,ORD,"Chicago, IL",0712,0708,0,0,0700-0759,0850,0847,0,0800-0859,0,,158,159,864,4,,,,,,
7,25,4,AA,N944UW,1192,14100,PHL,"Philadelphia, PA",12953,LGA,"New York, NY",1710,1715,5,0,1700-1759,1814,1758,0,1800-1859,0,,64,43,96,1,,,,,,
7,5,5,DL,N917DL,1422,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",2053,2059,6,0,2000-2059,2114,2123,9,2100-2159,0,,81,84,332,2,,,,,,
7,18,4,WN,N8540V,6597,12191,HOU,"Houston, TX",13796,OAK,"Oakland, CA",1845,1858,13,0,1800-1859,2040,2039,0,2000-2059,0,,235,221,1642,7,,,,,,
7,30,2,WN,N456WN,955,10821,BWI,"Baltimore, MD",10257,ALB,"Albany, NY",1050,1052,2,0,1000-1059,1215,1153,0,1200-1259,0,,85,61,289,2,,,,,,
7,15,1,DL,N353DN,986,12478,JFK,"New York, NY",14869,SLC,"Salt Lake City, UT",0659,0658,0,0,0600-0659,1017,1007,0,1000-1059,0,,318,309,1990,8,,,,,,
7,23,2,OH,N586NN,5674,14685,SAV,"Savannah, GA",11057,CLT,"Charlotte, NC",0512,0505,0,0,0001-0559,0630,0630,0,0600-0659,0,,78,85,213,1,,,,,,
7,11,4,OO,N756SK,3031,13930,ORD,"Chicago, IL",11267,DAY,"Dayton, OH",1635,1703,28,1,1600-1659,1846,1905,19,1800-1859,0,,71,62,240,1,19,0,0,0,0,
7,4,4,B6,N588JB,1586,13204,MCO,"Orlando, FL",10792,BUF,"Buffalo, NY",1321,1757,276,1,1300-1359,1558,2033,275,1500-1559,0,,157,156,1011,5,0,69,0,0,206,
7,1,1,MQ,N236NN,3506,11298,DFW,"Dallas/Fort Worth, TX",11995,GSO,"Greensboro/High Point, NC",0730,0725,0,0,0700-0759,1118,1105,0,1100-1159,0,,168,160,999,4,,,,,,
7,9,2,WN,N929WN,2343,10821,BWI,"Baltimore, MD",14307,PVD,"Providence, RI",1115,1119,4,0,1100-1159,1235,1230,0,1200-1259,0,,80,71,327,2,,,,,,
7,25,4,B6,N368JB,718,12478,JFK,"New York, NY",10721,BOS,"Boston, MA",2320,2320,0,0,2300-2359,0040,0019,0,0001-0559,0,,80,59,187,1,,,,,,
7,12,5,WN,N920WN,1096,14730,SDF,"Louisville, KY",13232,MDW,"Chicago, IL",0625,0622,0,0,0600-0659,0635,0626,0,0600-0659,0,,70,64,271,2,,,,,,
7,20,6,AA,N207UW,603,14107,PHX,"Phoenix, AZ",12758,KOA,"Kona, HI",1515,1512,0,0,1500-1559,1833,1817,0,1800-1859,0,,378,365,2860,11,,,,,,
7,29,1,DL,N316NB,818,15016,STL,"St. Louis, MO",14869,SLC,"Salt Lake City, UT",0700,0650,0,0,0700-0759,0910,0911,1,0900-0959,0,,190,201,1156,5,,,,,,
7,23,2,OO,N722EV,3031,11267,DAY,"Dayton, OH",13930,ORD,"Chicago, IL",1916,1934,18,1,1900-1959,1940,1957,17,1900-1959,0,,84,83,240,1,0,0,0,0,17,
7,23,2,OH,N564NN,5125,12323,ILM,"Wilmington, NC",11057,CLT,"Charlotte, NC",1600,,,,1600-1659,1714,,,1700-1759,1,B,74,,185,1,,,,,,
7,24,3,MQ,N681AE,4197,15048,SUX,"Sioux City, IA",13930,ORD,"Chicago, IL",1545,1608,23,1,1500-1559,1734,1742,8,1700-1759,0,,109,94,436,2,,,,,,
7,15,1,DL,N675DL,3026,13487,MSP,"Minneapolis, MN",13204,MCO,"Orlando, FL",0915,0928,13,0,0900-0959,1330,1328,0,1300-1359,0,,195,180,1310,6,,,,,,
7,28,7,WN,N8664J,3805,14893,SMF,"Sacramento, CA",14747,SEA,"Seattle, WA",0805,0821,16,1,0800-0859,1000,0956,0,1000-1059,0,,115,95,605,3,,,,,,
7,8,1,OO,N177SY,3409,11259,DAL,"Dallas, TX",14771,SFO,"San Francisco, CA",1615,1619,4,0,1600-1659,1800,1815,15,1800-1859,0,,225,236,1476,6,0,0,15,0,0,
7,22,1,AS,N644AS,73,12523,JNU,"Juneau, AK",10299,ANC,"Anchorage, AK",0725,0715,0,0,0700-0759,0905,0846,0,0900-0959,0,,100,91,571,3,,,,,,
7,18,4,YV,N89315,6144,12266,IAH,"Houston, TX",11057,CLT,"Charlotte, NC",0730,0739,9,0,0700-0759,1058,1105,7,1000-1059,0,,148,146,912,4,,,,,,
7,5,5,UA,N73275,1123,12266,IAH,"Houston, TX",15024,STT,"Charlotte Amalie, VI",0955,0954,0,0,0900-0959,1540,1537,0,1500-1559,0,,285,283,2070,9,,,,,,
7,22,1,WN,N210WN,121,12451,JAX,"Jacksonville, FL",10821,BWI,"Baltimore, MD",1525,1524,0,0,1500-1559,1720,1711,0,1700-1759,0,,115,107,663,3,,,,,,
7,13,6,WN,N7719A,3779,10821,BWI,"Baltimore, MD",10529,BDL,"Hartford, CT",1645,1642,0,0,1600-1659,1800,1738,0,1800-1859,0,,75,56,283,2,,,,,,
7,29,1,OO,N548CA,3732,13487,MSP,"Minneapolis, MN",14122,PIT,"Pittsburgh, PA",1515,1520,5,0,1500-1559,1821,1813,0,1800-1859,0,,126,113,726,3,,,,,,
7,16,2,YX,N216JQ,5881,12339,IND,"Indianapolis, IN",12953,LGA,"New York, NY",1114,1117,3,0,1100-1159,1319,1307,0,1300-1359,0,,125,110,660,3,,,,,,
7,1,1,AA,N9617R,2935,11298,DFW,"Dallas/Fort Worth, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",1931,2012,41,1,1900-1959,2100,2136,36,2100-2159,0,,89,84,469,2,34,0,0,0,2,
7,26,5,AA,N843NN,322,13303,MIA,"Miami, FL",11618,EWR,"Newark, NJ",1945,2240,175,1,1900-1959,2247,0135,168,2200-2259,0,,182,175,1085,5,0,104,0,0,64,
7,26,5,MQ,N852AE,3628,11298,DFW,"Dallas/Fort Worth, TX",12915,LCH,"Lake Charles, LA",1441,1436,0,0,1400-1459,1558,1554,0,1500-1559,0,,77,78,295,2,,,,,,
7,27,6,WN,N8538V,4099,13796,OAK,"Oakland, CA",12191,HOU,"Houston, TX",1600,1604,4,0,1600-1659,2150,2139,0,2100-2159,0,,230,215,1642,7,,,,,,
7,15,1,WN,N947WN,239,13204,MCO,"Orlando, FL",14683,SAT,"San Antonio, TX",0650,0655,5,0,0600-0659,0830,0829,0,0800-0859,0,,160,154,1041,5,,,,,,
7,11,4,WN,N456WN,960,12892,LAX,"Los Angeles, CA",15376,TUS,"Tucson, AZ",1710,1705,0,0,1700-1759,1840,1835,0,1800-1859,0,,90,90,451,2,,,,,,
7,26,5,DL,N988DL,2614,10397,ATL,"Atlanta, GA",14685,SAV,"Savannah, GA",2118,2125,7,0,2100-2159,2225,2220,0,2200-2259,0,,67,55,214,1,,,,,,
7,21,7,AA,N128AN,2459,11298,DFW,"Dallas/Fort Worth, TX",12892,LAX,"Los Angeles, CA",1445,1501,16,1,1400-1459,1558,1553,0,1500-1559,0,,193,172,1235,5,,,,,,
7,11,4,YX,N424YX,4650,10693,BNA,"Nashville, TN",12953,LGA,"New York, NY",0946,0941,0,0,0900-0959,1300,1308,8,1300-1359,0,,134,147,764,4,,,,,,
7,1,1,AA,N972AN,2338,14570,RNO,"Reno, NV",13930,ORD,"Chicago, IL",0744,0740,0,0,0700-0759,1342,1347,5,1300-1359,0,,238,247,1671,7,,,,,,
7,10,3,OO,N730SK,3192,13930,ORD,"Chicago, IL",15380,TVC,"Traverse City, MI",2055,2155,60,1,2000-2059,2304,0015,71,2300-2359,0,,69,80,224,1,0,0,11,0,60,
7,12,5,EV,N16976,4134,12266,IAH,"Houston, TX",15370,TUL,"Tulsa, OK",1832,1827,0,0,1800-1859,2000,2002,2,2000-2059,0,,88,95,429,2,,,,,,
7,12,5,HA,N487HA,140,13830,OGG,"Kahului, HI",12402,ITO,"Hilo, HI",0928,0923,0,0,0900-0959,1006,1002,0,1000-1059,0,,38,39,121,1,,,,,,
7,9,2,OH,N571NN,5298,14193,PNS,"Pensacola, FL",11057,CLT,"Charlotte, NC",1248,1326,38,1,1200-1259,1535,1605,30,1500-1559,0,,107,99,488,2,0,0,0,0,30,
7,6,6,DL,N359DN,1667,13303,MIA,"Miami, FL",10397,ATL,"Atlanta, GA",0815,0809,0,0,0800-0859,1007,0957,0,1000-1059,0,,112,108,594,3,,,,,,
7,11,4,WN,N7833A,2555,11292,DEN,"Denver, CO",15016,STL,"St. Louis, MO",1205,1200,0,0,1200-1259,1510,1501,0,1500-1559,0,,125,121,770,4,,,,,,
7,24,3,9E,N138EV,3409,12478,JFK,"New York, NY",11433,DTW,"Detroit, MI",1259,1414,75,1,1200-1259,1503,1607,64,1500-1559,0,,124,113,509,3,55,0,0,0,9,
7,9,2,WN,N8618N,5917,11292,DEN,"Denver, CO",11884,GEG,"Spokane, WA",2240,2243,3,0,2200-2259,2355,2351,0,2300-2359,0,,135,128,836,4,,,,,,
7,8,1,UA,N17126,2215,10299,ANC,"Anchorage, AK",12266,IAH,"Houston, TX",2045,2035,0,0,2000-2059,0630,0605,0,0600-0659,0,,405,390,3266,11,,,,,,
7,7,7,OO,N926EV,3703,13487,MSP,"Minneapolis, MN",11637,FAR,"Fargo, ND",0920,0919,0,0,0900-0959,1031,1025,0,1000-1059,0,,71,66,223,1,,,,,,
7,26,5,WN,N8575Z,2318,10821,BWI,"Baltimore, MD",13204,MCO,"Orlando, FL",1010,1014,4,0,1000-1059,1225,1223,0,1200-1259,0,,135,129,787,4,,,,,,
7,26,5,DL,N315NB,1574,12953,LGA,"New York, NY",14321,PWM,"Portland, ME",2155,2151,0,0,2100-2159,2310,2252,0,2300-2359,0,,75,61,269,2,,,,,,
7,13,6,DL,N668DN,2977,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",1355,1403,8,0,1300-1359,1627,1634,7,1600-1659,0,,152,151,946,4,,,,,,
7,2,2,OH,N603NN,5393,11057,CLT,"Charlotte, NC",14685,SAV,"Savannah, GA",1130,1126,0,0,1100-1159,1235,1239,4,1200-1259,0,,65,73,213,1,,,,,,
7,3,3,NK,N633NK,1071,13495,MSY,"New Orleans, LA",11292,DEN,"Denver, CO",0545,0542,0,0,0001-0559,0754,0726,0,0700-0759,0,,189,164,1062,5,,,,,,
7,7,7,OO,N776SK,2956,11298,DFW,"Dallas/Fort Worth, TX",11695,FLG,"Flagstaff, AZ",1121,1112,0,0,1100-1159,1158,1130,0,1100-1159,0,,157,138,853,4,,,,,,
7,28,7,AS,N471AS,778,14747,SEA,"Seattle, WA",12266,IAH,"Houston, TX",1810,1813,3,0,1800-1859,0035,0032,0,0001-0559,0,,265,259,1874,8,,,,,,
7,5,5,DL,N928DU,1601,13487,MSP,"Minneapolis, MN",10299,ANC,"Anchorage, AK",1745,1741,0,0,1700-1759,2033,2014,0,2000-2059,0,,348,333,2519,11,,,,,,
7,9,2,WN,N450WN,1658,15016,STL,"St. Louis, MO",10721,BOS,"Boston, MA",1640,1654,14,0,1600-1659,2010,2022,12,2000-2059,0,,150,148,1047,5,,,,,,
7,24,3,B6,N999JQ,283,12478,JFK,"New York, NY",13204,MCO,"Orlando, FL",1830,2042,132,1,1800-1859,2143,2333,110,2100-2159,0,,193,171,944,4,110,0,0,0,0,
7,6,6,DL,N951DN,1215,10397,ATL,"Atlanta, GA",13342,MKE,"Milwaukee, WI",1100,1055,0,0,1100-1159,1154,1148,0,1100-1159,0,,114,113,669,3,,,,,,
7,15,1,UA,N14731,1910,12264,IAD,"Washington, DC",12889,LAS,"Las Vegas, NV",1800,1755,0,0,1800-1859,1952,1941,0,1900-1959,0,,292,286,2065,9,,,,,,
7,31,3,DL,N904DL,1803,14492,RDU,"Raleigh/Durham, NC",10397,ATL,"Atlanta, GA",1344,1342,0,0,1300-1359,1519,1506,0,1500-1559,0,,95,84,356,2,,,,,,
7,3,3,EV,N13553,4015,12339,IND,"Indianapolis, IN",13930,ORD,"Chicago, IL",1655,1804,69,1,1600-1659,1710,1809,59,1700-1759,0,,75,65,177,1,0,0,0,0,59,
7,22,1,WN,N788SA,408,14027,PBI,"West Palm Beach/Palm Beach, FL",12391,ISP,"Islip, NY",1125,1120,0,0,1100-1159,1410,1348,0,1400-1459,0,,165,148,1052,5,,,,,,
7,23,2,NK,N686NK,103,10721,BOS,"Boston, MA",13577,MYR,"Myrtle Beach, SC",0505,0517,12,0,0001-0559,0710,0747,37,0700-0759,0,,125,150,738,3,12,0,25,0,0,
7,23,2,OO,N785SK,5690,10140,ABQ,"Albuquerque, NM",12266,IAH,"Houston, TX",1400,1355,0,0,1400-1459,1706,1709,3,1700-1759,0,,126,134,744,3,,,,,,
7,23,2,DL,N334NB,431,11433,DTW,"Detroit, MI",11278,DCA,"Washington, DC",1750,1746,0,0,1700-1759,1919,1920,1,1900-1959,0,,89,94,405,2,,,,,,
7,10,3,9E,N272PQ,5432,15919,XNA,"Fayetteville, AR",12953,LGA,"New York, NY",1709,1723,14,0,1700-1759,2115,2123,8,2100-2159,0,,186,180,1147,5,,,,,,
7,9,2,AA,N8009T,1237,11298,DFW,"Dallas/Fort Worth, TX",12441,JAC,"Jackson, WY",1750,1807,17,1,1700-1759,1940,1946,6,1900-1959,0,,170,159,1047,5,,,,,,
7,1,1,DL,N979AT,1311,11995,GSO,"Greensboro/High Point, NC",10397,ATL,"Atlanta, GA",1220,1220,0,0,1200-1259,1340,1331,0,1300-1359,0,,80,71,306,2,,,,,,
7,3,3,F9,N235FR,647,12953,LGA,"New York, NY",11193,CVG,"Cincinnati, OH",0920,0909,0,0,0900-0959,1145,1113,0,1100-1159,0,,145,124,585,3,,,,,,
7,20,6,OO,N403SY,3379,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",1555,1547,0,0,1500-1559,1730,1719,0,1700-1759,0,,95,92,480,2,,,,,,
7,6,6,9E,N132EV,3348,10397,ATL,"Atlanta, GA",10781,BTR,"Baton Rouge, LA",1357,1352,0,0,1300-1359,1433,1413,0,1400-1459,0,,96,81,448,2,,,,,,
7,1,1,AA,N145AN,1263,11298,DFW,"Dallas/Fort Worth, TX",12953,LGA,"New York, NY",0726,0726,0,0,0700-0759,1200,1137,0,1200-1259,0,,214,191,1389,6,,,,,,
7,30,2,AA,N979TW,681,11298,DFW,"Dallas/Fort Worth, TX",13244,MEM,"Memphis, TN",1020,1026,6,0,1000-1059,1147,1202,15,1100-1159,0,,87,96,431,2,6,0,9,0,0,
7,30,2,9E,N8908D,5342,10821,BWI,"Baltimore, MD",14492,RDU,"Raleigh/Durham, NC",1600,1556,0,0,1600-1659,1716,1717,1,1700-1759,0,,76,81,255,2,,,,,,
7,3,3,WN,N954WN,2075,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",0820,0820,0,0,0800-0859,0915,0913,0,0900-0959,0,,235,233,1587,7,,,,,,
7,31,3,AA,N108NN,76,12478,JFK,"New York, NY",14771,SFO,"San Francisco, CA",0700,0654,0,0,0700-0759,1018,1006,0,1000-1059,0,,378,372,2586,11,,,,,,
7,4,4,DL,N348DN,1131,12953,LGA,"New York, NY",11697,FLL,"Fort Lauderdale, FL",1131,1133,2,0,1100-1159,1444,1429,0,1400-1459,0,,193,176,1076,5,,,,,,
7,10,3,OO,N280SY,3957,10868,CAE,"Columbia, SC",12953,LGA,"New York, NY",0600,0555,0,0,0600-0659,0755,0751,0,0700-0759,0,,115,116,617,3,,,,,,
7,8,1,DL,N902DN,2918,11433,DTW,"Detroit, MI",10821,BWI,"Baltimore, MD",2245,2243,0,0,2200-2259,0018,2359,0,0001-0559,0,,93,76,409,2,,,,,,
7,21,7,UA,N463UA,1895,12266,IAH,"Houston, TX",14107,PHX,"Phoenix, AZ",0935,0928,0,0,0900-0959,1015,1003,0,1000-1059,0,,160,155,1009,5,,,,,,
7,14,7,9E,N306PQ,5164,14122,PIT,"Pittsburgh, PA",12478,JFK,"New York, NY",1000,0954,0,0,1000-1059,1130,1112,0,1100-1159,0,,90,78,340,2,,,,,,
7,7,7,NK,N618NK,478,11697,FLL,"Fort Lauderdale, FL",13930,ORD,"Chicago, IL",0825,0817,0,0,0800-0859,1046,1030,0,1000-1059,0,,201,193,1182,5,,,,,,
7,15,1,WN,N563WN,1898,13891,ONT,"Ontario, CA",14893,SMF,"Sacramento, CA",1145,1143,0,0,1100-1159,1305,1254,0,1300-1359,0,,80,71,390,2,,,,,,
